Job ID,Job Title,Company Name,Job Type,Date,Salary,Location,Job Description,lien
20242CKLV,Assistant Comptable Data Controleur H/F,Lynx RH,CDI,08/01/2024,,Vannes - 56,"Nous recherchons pour l'un de nos clients, une société d'expertise comptable et d'audit, un assistant comptable date controler H/F poste basé Vannes en CDI.Cette société d'expertise comptable et d'audits est implantée dans le Morbihan depuis 50ans. Elle est spécialisée dans l'accompagnement et le conseil des entreprises en comptabilité, ressources humaines et dans le domaine juridique.Ce cabinet privilégie le bien-être de ses salariés en leur accordant une flexibilité dans le travail.Vos missionsEn tant qu'Assistant Comptable Data Contrôler, vos missions sont :-        Gérer d'un portefeuille de 30/35 TPE (établissement de 30 CA, saisie des achats, des ventes, de la caisse et des banques)-        Récupérer les fichiers informatiques de gestion chez nos clients-        Fiabiliser les fichiers d'intégration des caisses et factures de ventes des clients-        Etablir les déclarations de TVA-        Réaliser des tableaux de bordPré-requisVous êtes organisé, rigoureux, polyvalent et vous aimez travailler en équipe, ce poste est fait pour vous !CONDITIONS ET AVANTAGESLa conciliation de la vie privée et de la vie professionnelle étant importante pour notre partenaire, celui-ci met en place une flexibilité d'horaires de travail : 37 heures hebdomadaires réparties de la façon suivante :-         Arrivé entre 8h30 et 9h-         Plages de déjeuner d'1h entre 12h et 14h-         Départ possible à 17h du lundi au jeudi et à 16H30 le vendrediRémunération Négociable selon profil.Profil recherchéVous avez une formation en gestion administrative des entreprises, en comptabilité ou en informatique de gestion (niveau Bac +2, Bac +3).Une première expérience d'1 an en cabinet comptable ou une expérience de 2 à 3 ans en tant que comptable d'entreprise ainsi qu'une bonne maîtrise des outils informatiques seraient un plus.Informations complémentairesType de contrat : CDITemps de travail : Temps pleinSalaire : Négociable selon profil",https://www.hellowork.com/fr-fr/emplois/44782898.html
1925669,Architecte Cloud Azure Data H/F,EXAKIS NELITE,CDI,08/01/2024,,Nantes - 44,"En tant qu'Architecte Cloud Azure H/F, votre autonomie et votre force de proposition prendront toute leur ampleur en prenant en charge des missions d'expertise ou des projets de plusieurs centaines de jours.Vous travaillerez dans une ambiance conviviale, constructive, sereine, laissant une grande place à l'initiative et au développement personnel.Selon les missions vous serez amené(e) à :-  Accompagner nos clients dans leur stratégie digitale-  Animer des ateliers d'architecture technique-  Appréhender les besoins fonctionnels et les contraintes techniques du client-  Préconiser des architectures complexes pour répondre à une problématique ou un besoin métier-  Définir et améliorer les standards, patterns d'architecture et le catalogue de services-  Superviser et mettre en oeuvre, dans le cadre des projets, les préconisations techniques établies dans le cadre des cahiers des charges-  Rédiger les documents associés (HLD, LLD, etc.)-  Piloter des projets et des hommes-  Intervenir en toute autonomie sur les phases de cadrage technique et/ou avant ventes-  Assurer une veille technologiqueConnaissances requises :-  Services DATA dans Azure (DataFactory, Azure Synapse, Spark, Hadoop, etc.)-  Bases de données (SQL, MySQL,-  Des problématiques de stockage et traitement de la donnée dans Azure (Storage Account, Datalake store, Data Factory, Logic App)-  « Securité » de la donnée dans Azure-  La connaissance de la gestion des données liées à l'IOT dans Azure est un plus",https://www.hellowork.com/fr-fr/emplois/44782096.html
15746ee130211001dd1e1d3e6c730000,Consultant Senior Digital Data et Technologie H/F,Deloitte,CDI,19/01/2024,,Lyon - 69,"Et vous, prêts à dire #ISayYes à votre futur chez Deloitte ?Quel sera votre rôle dans la #Team Deloitte Conseil ?Vous intégrez notre équipe Conseil Auvergne Rhône-Alpes en tant que Consultant.e Senior Digital, Data et Technologie, amené.e à accompagner nos clients sur des sujets à l'intersection du métier et de la technologie :-  Stratégies digitales et SI-  Organisations agiles / produits-  Intelligence Artificielle-  Gouvernances des données-  Architectures SI-  Nouvelles plateformes ERP, CRM, Cloud, Data-  Technologie dans le cadre de fusions, acquisitions, cessions-  Coûts et efficience Tech-  Green Tech-  Cybersécurité.En tant que Consultant.e Senior Digital et Technologie, vous intervenez sur des missions et contribuez notamment aux activités suivantes :-  Traduction d'orientations stratégiques métiers en priorités technologiques ;-  Diagnostic d'organisation et paysage technologique, recommandations d'évolution ;-  Constitution de benchmarks ;-  Elaboration de scénarios de cible ;-  Définition de trajectoire pluriannuelle de mise en oeuvre ;-  Construction de business case (TCO, ROI...) ;-  Elaboration de stratégie de sourcing de solutions et de partenaires.Votre parcoursEn rejoignant Deloitte, vous aurez l'opportunité de développer un set de compétences, partagées avec notre réseau international, et structurées autour des dimensions suivantes : leadership, métier et spécialité. Grâce aux missions variées auxquelles vous participerez et au programme de formations proposé, vous pourrez renforcer progressivement ces compétences, en acquérir de nouvelles et progresser ainsi au sein de notre firme.Et si c'était vous ?-  Vous êtes diplômé.e d'une grande école (ingénieur ou commerce) avec une spécialisation en technologie ou management des systèmes d'information et vous disposez d'une expérience de 2 à 6 ans dans le conseil ;-  Vous aimez travailler en équipe et faites preuve de qualités d'adaptation, de rigueur, d'analyse, de synthèse et de proactivité qui vous permettent de contribuer à l'excellence de notre service auprès de nos clients ;-  Vous avez une passion pour la technologie ;-  Vos dispositions analytiques vous permettent de cadrer des problèmes complexes et de proposer à nos clients des solutions innovantes ;-  Vous avez développé une expertise dans au moins deux des domaines suivants : IA, Data, ERP, CRM, Cloud, Architecture d'Entreprise, modèles opérationnels technologiques, coûts technologiques, Green Tech, cybersécurité ;-  Vous avez une connaissance des standards technologiques du marché : ITIL, ITSM, COBIT, CMMi, TOGAF... ;-  Vous avez développé une expérience sur plusieurs secteurs d'activité, ex. Distribution, Energie, Industrie, Banque/Assurance... ;-  Vous maitrisez parfaitement l'anglais écrit et oral.Le poste est basé à Lyon.",https://www.hellowork.com/fr-fr/emplois/45329046.html
245117,Senior Business Analyst Data - Issy les Moulineaux H/F,Capgemini,CDI,26/01/2024,,Paris - 75,"Capgemini est un leader mondial, responsable et multiculturel, regroupant 270 000 personnes dans près de 50 pays. Partenaire stratégique des entreprises pour la transformation de leurs activités en tirant profit de toute la puissance de la technologie, le Groupe est guidé au quotidien par sa raison d'être : libérer les énergies humaines par la technologie pour un avenir inclusif et durableFort de plus de 50 ans d'expérience et d'une grande expertise des différents secteurs d'activité, Capgemini est reconnu par ses clients pour répondre à l'ensemble de leurs besoins, de la stratégie et du design jusqu'au management des opérations, en tirant parti des innovations dans les domaines en perpétuelle évolution du cloud, de la data, de l'Intelligence Artificielle, de la connectivité, des logiciels, de l'ingénierie digitale et des plateformes.Dans ce contexte, notre practice Insights & Data (I&D) s'appuie sur une équipe de 1300 personnes qui supporte nos clients de tous les secteurs dans leur transformation data. Cette équipe combine des compétences métiers avec une forte expertise data, analytique et d'intelligence artificielle pour mettre en oeuvre des solutions qui visent à améliorer la gestion et la valorisation des données.Pour renforcer les équipes d'I&D, nous recherchons actuellement notre futur.e Senior Business Analyst DataA propos de la missionIntégré au sein d'une équipe projet BI, Big Data ou Data Gouvernance pour des clients intervenant dans des secteurs d'activités divers, tu seras notamment en charge des missions suivantes :* Définir les besoins réels de nos clients, et déterminer la meilleure manière d'y répondre en utilisant la Data* Conduite des ateliers avec le client sur les aspects fonctionnels et techniques* Rédaction des User Stories et/ou les spécifications fonctionnelles, Rédaction de spécifications détaillées* Support à la recette métier* Coordination d'équipes pluri disciplinaires* Pilotage et gestion de projetsA propos de vousPas de profil type chez Capgemini, mais quelques ingrédients pour laisser la magie opérer... !* Tu as une de formation Bac +5 en école d'ingénieur ou équivalent universitaire* Tu bénéficies d'au moins 6 ans d'expérience* Tu as déjà encadré des équipes* Tu es un(e) passionné(e) de la Data enthousiaste et curieux(se)*             Tu es prêt(e) à partager de façon accessible à une audience non « data expert »*             Vous disposez d'excellentes qualités d'écoute et d'analyse et maîtrisez la rédaction de documentation fonctionnelle, la méthodologie projet (Scrum), la modélisation de données, le langage SQL et un ou plusieurs outils de reporting tels que Power BI, Tableau ou Qlik Sense.*             Une expérience significative dans une fonction similaire est souhaitée.*             Expérience en ESN ou cabinet de conseil (impératif)*             English speaker, because we are French but also international Pourquoi nous rejoindre ?* Une culture forte et bienveillante, et une grande place laissée à la liberté* Des clients variés, leaders de leur secteur* Une approche pragmatique, qui répond aux vrais enjeux des entreprises.* Tu arrives au bon moment pour prendre place dans une équipe à taille humaine, en renouvellement et en hyper croissance.* Un terrain de jeu important, un poste sur mesure et une équipe d'expertsCAPGEMINI, Entreprise handi accueillante, conformément à la norme ANFOR NF X50-783, est également signataire de la charte de la diversité en entreprise",https://www.hellowork.com/fr-fr/emplois/45602359.html
f3fbf5e976622a1ca0b655ac0272b7a52d14afbf,Stage - Data Platform Ops & Admin Kafka - Elasticsearch H/F,BNP Paribas,Stage,28/01/2024,,Montreuil - 93,"Stage - Data Platform Ops & Admin Kafka - Elasticsearch - 6 mois - (H/F)Missions, équipe et environnement de travail, ça donne quoi ?Nous recherchons un stagiaire ingénieur avec des compétences et un intérêt pour la data et en particulier la plateforme d'indexation de logs Elasticsearch et sa stoack technique (Kibana, Logstash, Beats) ainsi que les technologies apparentées (Kafka...).Le stagiaire aura pour mission d'accompagner l'équipe dans :-  La gestion, l'administration, l'évolution et le maintien en condition opérationnelles de plusieurs plateformes techniques-  Le traitement des demandes clients internes qui consomment nos services-  Le suivi du cycle de vie et l'analyse de nos donnéesNATURE DU TRAVAIL :-  Maintenir en conditions opérationnelles nos plateformes et réaliser leur monitoring.-  Aider à la résolution d'incidents ou l'investigation des problèmes rencontrés par les utilisateurs-  Aider les utilisateurs qui onboardent leurs données et leur prépraration de données-  Participer aux déploiements et aux évolutions de nos plateformes et de leur outillage.-  Participer aux diverses réunions permettant d'organiser l'équipe ou d'interagir avec les clients-  Analyser et aider à la résolution des problèmes de performances ou les incidents non triviaux;-  Gérer l'ingestion des flux de données et le traitement des erreurs éventuelles-  Conseiller nos clients internes sur les bons usages et les aider dans les implémentations qui utilisent nos plateformes.PROFIL RECHERCHÉ :Compétences techniques :-  Intérêt pour dans les technologies liées à la data et notamment l'indexation (en particulier Elasticsearch et Kafka) est requis.-  Connaissances sur les technologies distribuées comme Elasticsearch et/ou Kibana voire d'autres outils NoSQL (MongoDB) ou BDD relationnelle (PostgreSQL ou MariaDB) sont souhaitées.-  Connaissances sur les outils de déploiement (Docker, Kubernetes, Ansible...) seraient utiles.-  Connaissances en développement Python et outils associés (Git, Gitlab, Jira, Jenkins, outils CI/CD), de frameworks API (Django, Flask...) seraient appréciées.-  Notions de développement Data Analysis / DataScience (Python Pandas, Numpy, Tensorflow) peuvent s'avérer utiles pour nos projets de détection avancée.-  Notions d' implémentations pour des assets en environnement micro-segmenté (Illumio) serait un plus.Compétences transverses :-  Attitude positive et dynamique, facilité d'intégration à une équipe-  Qualité de persévérance et de résilience-  Bonne capacité d'analyse et de résolution de problèmes-  Curieux, capacité à s'informer et apprendre de manière autonome-  Aptitude à apporter et à construire des solutionsAu sein de l'IT Group Production, la division Data comprend environ 220 personnes.Localisé à Montreuil sur les sites Valmy, les équipes Data se composent d'experts de la Data aux compétences variées : Data Viz,  BI, Big Data, Data science...Ses interlocuteurs sont tous les acteurs de l'IT Group Production, les DSI des périmètres métiers (BCEF, PF, AM, Cardif...) ainsi que les factories (BP²I...) auprès desquels l'entité Data s'accoste pour offrir des produits et services.L'équipe DATA ""Log analytics"" est composée d'une trentaine de personnes aux profils et compétences variés, assurant l'architecture, la mise en oeuvre, le maintien en conditions opérationnelles de services d'indexation de données, notamment la plateforme Splunk dont les usagers sont nombreux et localisés au sein de métiers très divers.Nos tuteurs et tutrices se forment en continu pour mieux vous accompagner dans toutes les composantes de votre stage, toujours avec bienveillance. Une partie de leur temps de travail est d'ailleurs dédiée à votre encadrement : conseils de méthodes de travail, aide à la maîtrise du temps, développement d'une posture professionnelle... De quoi vous sentir bien dès votre arrivée !Les locaux sont situés à Montreuil (93), proche de nombreux modes de transport (Tramway, Métro Lignes 1 et 9, RER A), dans des bureaux modernes (récemment réaménagés en FlexOffice).Ce stage est à pourvoir à partir de février 2024 pour une durée de 6 mois.Vos perspectives d'évolution ?Cette mission vous permettra de participer activement à l'évolution et à la transformation DATA d'un Systèmes d'Information de grande taille.Le poste est situé dans une division aux activités très diversifiées (ITSM, Cybersoc, Big Data, Data Bases, Data Science, AI, Data Viz, Open Data, Cloud).Ce poste vous apportera une connaissance enrichie sur la Data, ainsi que sur les périmètres fonctionnels, applicatifs et logiciels transverses et multi-métiers du GroupeVous serez amené(e) notamment à :-  Développer votre réseau en travaillant au quotidien avec de nombreux interlocuteurs-  Développer vos compétences fonctionnelles, applicatives et logicielles sur de nombreux sujets DATA-  Intervenir sur de gros programmes transverses de transformation-  Contribuer à l'innovation (IA, Big Data, Cloud...)Travailler chez BNP Paribas c'est :Un package et des avantages :-  Une gratification mensuelle brute attractive, supérieure au minimum prévu par la loi-  Accès au restaurant d'entreprise ou tickets restaurant, activités sociales et culturelles via le comité d'entreprise...-  En fonction de l'environnement, télétravail possible à organiser avec le tuteur selon les règles de l'entrepriseRejoindre un Groupe engagé et prenez part à notre grand projet de transformation vers la construction d'un monde plus durable.Découvrez nos engagements pour notre clientèle et la société.Etes-vous notre prochain(e) stagiaire Data Platform Ops & Admin Kafka - Elasticsearch ?Vous préparez un diplôme de niveau Bac +5 (reconnu RNCP)  en école, de commerce, d'ingénieur ou cursus universitaire avec une spécialisation en Informatique / Data et/ou en Informatique / Production.Votre niveau en Français et Anglais est avancé.Vous avez des connaissances en Connaissances informatiques, Relations IT / Business, Pilotage des opérations de production, Infrastructure informatique, Architecture, Développement informatique.Et vous maitrisez les outils, GESTION DES BASES DE DONNEES ElasticSearch, GESTION DES BASES DE DONNEES NoSQL Time Series, ARCHITECTURE APPLICATIVE ORIENTEE DONNEES, LANGAGE IT PYTHON, LANGAGE IT RESTFul, METHODOLOGIES Agile, MIDDLEWARE Ansible, SYSTÈME D'EXPLOITATION LINUX REDHATVotre adaptabilité, votre capacité à collaborer et analyser seront des atouts essentiels. Ajoutez à cela, une bonne capacité d'organisation et de communication finiront de nous convaincre.Processus de recrutement :Si votre CV est retenu par notre équipe de recrutement, vous passerez des tests en ligne, puis un à deux entretiens au maximum avec des managers opérationnels.Ces étapes peuvent varier légèrement en fonction des stages.Besoin de conseils pour préparer votre candidature ? Cliquez ici !Si vous êtes en situation de handicap, vous pouvez envoyer votre CV et lettre de motivation à ****@****.**Dans un monde qui change, la diversité, l'équité et l'inclusion sont des valeurs clés pour le bien-être et la performance des équipes. Chez BNP Paribas, nous souhaitons accueillir et retenir tous les talents sans distinction : c'est ainsi que nous construirons, ensemble, la finance de demain, innovante, responsable et durable.Enfin, nous attachons une importance particulière à ce que nos futurs collaborateurs et collaboratrices agissent au quotidien avec responsabilité éthique et professionnelle. À tout moment pendant le processus de recrutement, les informations figurant sur votre CV, vos données d'identification et vos antécédents pourront être vérifiés.N'oubliez pas d'indiquer sur votre CV :-           La formation que vous préparez dans le cadre de votre stage-           La durée et vos disponibilités-           Votre mobilité géographique#Rejoignez-nous !",https://www.hellowork.com/fr-fr/emplois/43230666.html
2024-133490,Stagiaire Data - Direction Qualité H/F,Safran,Stage,11/01/2024,,Blagnac - 31,"Avez-vous envie d'effectuer un stage qui apporte une réelle valeur ajoutée à votre parcours professionnel? La Direction Qualité de Safran Electrical & Power vous offre cette opportunité !Nous avons pour ambition de consolider et d'harmoniser nos données communes afin de favoriser la fluidité de nos échanges et d'accélérer notre performance.Votre mission sera donc de contribuer à la montée en compétences de notre service Qualité sur les sujets de la Digitalisation et de la Data.Voici les missions que nous vous proposons :- Mise en place du dashboard Qualité de Safran Electrical & Power sous PowerBI (formation BI supportée par Safran Electrical & Power)- Urbanisation des données (Identification des données clés, Mise en place d'un data warehouse pour les données sources...)- Mise en place et organisation des espace partagés (sharepoints)Organisation des espaces pour en créer des espaces de référencesCommunication des espaces contenant les données clés à l'ensemble de la communauté Safran Electrical & Power- Mise en place des indicateurs nécessaires pour le suivi des actions assignés aux équipes (données multi-sources : ETQ, Teams, Improve...)Durant ces 6 mois, vous travaillerez en étroite collaboration avec votre tuteur.",https://www.hellowork.com/fr-fr/emplois/44967731.html
3e842a8f162614d2649e407e0d9826c786385b7c,Talan Consulting - Consultant Senior - Manager - Data Strategy H/F,Talan,CDI,21/01/2024,,Paris 1er - 75,"Description de l'entrepriseDe formation Bac +5, vous êtes motivé(e) par le challenge d'un métier à forte valeur ajoutée.Nous recherchons des Consultants Seniors & Managers ayant une expérience d'au moins 4 ans acquise en cabinet de conseil en management et qui souhaitent rejoindre un environnement propice et impliquant : émulation du travail en équipe, vie d'entreprise dynamique, management de proximité.A propos de Talan ConsultingSaisissez l'opportunité de vivre une aventure entrepreneuriale dans un cabinet en pleine croissance en intégrant Talan Consulting !Entité du Groupe Talan, Talan Consulting est un cabinet de conseil français multisectoriel, en organisation et en management, à taille humaine (300 consultants) et dont les locaux sont situés dans le coeur de Paris.Nous accompagnons les leaders de multiples secteurs dans leurs transformations opérationnelles, digitales et systèmes. Notre pratique du conseil se caractérise par son alliance de l'agilité, de l'innovation et du pragmatisme. Elle est animée par l'intelligence collective portée par l'ensemble de ses équipes.Talan Consulting est une entreprise responsable, attachée à la diversité. Des aménagements de poste peuvent être organisés pour tenir compte des personnes en situation de handicap.Retrouvez nos engagements RSE ici et nos actions en faveur de la diversité ici.A propos du pôle IA, Data & Digital TransformationL'équipe IA, Data & Digital Transformation accompagne ses clients, dans l'innovation et l'adoption des nouvelles technologies, en premier l'IA, la maîtrise de leurs données et la transformation des DSI et des métiers et des organisation associées.Innovation, pragmatisme et méthodologie, sont au coeur de nos démarches pour s'assurer d'apporter de la valeur à nos clients en collant à leur réalité de terrain.Description du posteDans le cadre du développement de nos offres, le pôle IA, Data & Digital Transformation recrute des consultant(e)s seniors, managers et directeurs.Spécialiste des enjeux métier, de gouvernance et d'architecture fonctionnelle de la donnée, vous accompagnerez les clients de Talan Consulting à relever 3 défis de la maîtrise de leurs données :-  Définir une vision stratégique de la donnée et les principes de gouvernance associés (schéma directeur, roadmap, Data Governance, Data Management, Data Protection)-  Mobiliser et fédérer les acteurs métiers et SI autour d'une gouvernance transverse de la donnée et de sa valorisation à travers ses usages-  Se doter de l'architecture et des outils permettant d'optimiser le cycle de vie des données et leur valorisationVous interviendrez dans des secteurs variés pour :-  Définir la stratégie data d'organisation et accompagner leur transformation Data Driven-  Définir et mettre en place une gouvernance de la donnée chez nos clients-  Définir, construire et mettre en place des Data Offices et Data Factories-  Accompagner le management de nos clients sur l'identification et le lancement de nouveaux cas d'usage utilisant l'analyse avancée de données (Data Science/IA)-  Participer à la définition et au développement de portefeuilles d'innovation et d'offres data en interne-  Participer aux appels d'offres et propositions commerciales-  Avoir un rôle de mentoring auprès de nos consultantsVous contribuerez également à l'enrichissement de la construction des offres et de leur commercialisation :-  Publication de notes de conjoncture-  Evolution des offres et de leurs supports marketing-  Construction et dispense de formations (en collaboration avec les porteurs d'offres Data des autres entités Talan)Nous souhaitons accompagner nos collaborateurs vers des positions stratégiques, pour qu'ils deviennent les interlocuteurs privilégiés des responsables métier & IT chez nos clients et soient les ambassadeurs de leurs expertises en interne.QualificationsVotre profil :-  Vous êtes diplômé(e) d'une grande école de commerce ou d'ingénieur, d'une école de management ou d'un Master en Université ;-  Vous avez des compétences et appétences sur les sujets autour de la data, l'IA/ML, l'Analytics ;-  Vous avez des expériences et expertises sur les principes de data management, de gouvernance de la donnée et/ou sur la protection des données ;-  Vous avez une connaissance ou appétence dans les technologies et les architectures data ;-  Vous avez une expérience reconnue dans le secteur du conseil ;-  Vous avez une appétence au développement commercial et au management d'équipes ;Si vous vous reconnaissez parmi ses compétences et appétences, rejoignez-nous !Enfin, votre bonne humeur et votre esprit d'équipe seront des atouts phares, car vous participerez à une aventure professionnelle avant tout basée sur le collectif !Nous apprécions l'engagement et la passion, la facilité à communiquer, l'intégrité intellectuelle, l'esprit de proposition, l'humilité et le dynamisme en toutes circonstances.Informations supplémentairesData; Gouvernance; Transformation; Conseil; Management",https://www.hellowork.com/fr-fr/emplois/41640277.html
Data,Sales Specialist Data H/F,Inetum,CDI,04/01/2024,,Saint-Ouen-sur-Seine - 93,"Chez Inetum, nous sommes passionnés par la transformation numérique des entreprises. Dans le cadre de notre expansion et pour répondre à la demande croissante de nos clients, nous sommes à la recherche d'un Sales Specialist Data pour rejoindre notre équipe dynamique et innovante. Chez nous, vous aurez l'opportunité de faire partie de projets de grande envergure, de contribuer à la transformation des entreprises et d'impacter positivement le monde grâce à la Data.En tant qu'Ingénieur commercial senior spécialisé dans la Data, vous serez un acteur clé du développement de notre activité dans le domaine de la data et du Big Data. Grâce à votre connaissance et expérience dans ce domaine, votre rôle consistera à créer et développer un solide pipeline de projets liés à la data :Établir et entretenir des relations stratégiques avec nos partenaires : Snowflake, Talend, Informatica, Terradata, Databricks, Starbust ou Trimo.Identifier des opportunités de vente,Élaborer des stratégies de développement,Gérer les ventes complexes,Participer au marketing de nos offres Data et organiser des événements,Créer de la valeur sur des projets liés à la data, en veillant à ce que nos solutions technologiques répondent aux besoins actuels et futurs de nos clients.Coordonner des équipes fonctionnelles et techniques pour garantir le succès de nos projets.",https://www.hellowork.com/fr-fr/emplois/42138529.html
1961809,Tech Lead Data - Azure - Talend Expérimenté H/F,TRSB,CDI,22/01/2024,,Toulouse - 31,"Lieu : Toulouse + 2 jours de télétravail par semaine possibleContraintes : entrée sur site client limitée à certaines nationalitésMISSION, RESPONSABILITES-  Assurer le leadership technique.-  Structurer les bases de données et les datasets.-  Cadrer les demandes d'évolution métier ou techniques et analyser l'impact des solutions sur l'implémentation des données.-  Implémenter et tester les traitements de données (technique et fonctionnel).-  Assurer le Run de la plateforme.-  Rédiger la documentation et la description des développements.-  Contribuer à la définition des normes de développement, les porter et les faire respecter.-  Appliquer et faire appliquer les standards et les règles de développement.-  Assurer la montée en compétence des développeurs.-  Assurer la revue de code et gérer les déploiements en collaboration avec le Dev Ops.-  Etre garant de la disponibilité et de la performance de la plateforme en contribuant à sa bonne observabilité.COMPETENCES ET QUALIFICATION-  Capacité à animer une équipe technique.-  Maîtrise de plusieurs langages de programmation : Python, Java...-  Maîtrise de technologies de gestion de données : SQL, BDD relationnelles, ETL, Big Data (Hadoop, Spark).-  Expérience avec les systèmes de gestion de bases de données distribuées.-  Forte appétence pour la Data et les plateformes modernes.-  Capacité de créer, gérer et intégrer diverses API pour améliorer les fonctionnalités et l'interopérabilité des systèmes.-  Connaissance des technologies d'analyse de données en temps réel telles que Apache Kafka.-  Expérience en architecture de données, modélisation des données.-  Compréhension approfondie des techniques d'optimisation de la performance, d'automatisation et de la sécurité des données.-  Excellentes compétences en communication et en collaboration.-  Capacité à travailler sur plusieurs projets simultanément, à gérer les priorités et à faire preuve de résilience face aux défis.-  Suivre les engagements de niveau de service (SLA), tout en maintenant un haut niveau d'engagement.-  Capacité à coordonner les différents acteurs du run : équipes d'exploitation, fournisseurs externes, utilisateurs de la plateforme.-  Capacité à identifier et à mettre en oeuvre des améliorations du run, pour augmenter l'efficacité et réduire les coûts.-  Expérience avec les méthodologies Agile/Scrum.-  Comprendre des principes de la gouvernance des données et connaître les fonctionnalités d'un catalogue de données.ENVIRONNEMENT DE LA MISSION-  Cloud Azure : ADF, SQL, Databricks.-  Talend.-  Jira, Confluence.-  Git, Gitlab, Bitbucket.-  Datagalaxy.",https://www.hellowork.com/fr-fr/emplois/45416833.html
2024-6039,Alternance - Chargé de Gestion Data - Niort H/F,MAIF,Alternance,19/01/2024,,Niort - 79,"Vous êtes passionné(e) par le monde de la Data ? Vous souhaitez contribuer à la valorisation et l'usage d'un patrimoine de données ? Venez nous rejoindre !Au sein de la Tribu Analytics et plus précisément de la squad Pilotage des Publics, des Offres et des Tarifs, nous recherchons un Chargé de gestion Data en alternance.Vous participerez à l'évolution et la maintenance du système d'information décisionnel afin de fournir aux utilisateurs des indicateurs et des solutions de pilotage.En nous rejoignant, vous vous verrez confier les missions suivantes :·Participer à la construction de solutions de valorisation de la donnée à vocation analytique :-Recueil des besoins, challenge et instruction des demandes-Recherche des sources de données pertinentes-Préparation et mise en qualité des données-Exploration, analyse, mise en cohérence-Proposition d'indicateurs et de restitutions pertinents-Mise en oeuvre des solutions jusqu'à la recette et l'accompagnement à la prise en main pour les utilisateurs, en passant par la documentation·Organiser la diffusion de la connaissance du SI décisionnel pour en permettre la bonne exploitation par les utilisateurs, en assistant le référent de données sur les domaines fonctionnels concernés·Participer à la veille fonctionnelle pouvant déboucher sur des solutions Data innovantes ; proposer une ou plusieurs solution(s) en ayant préalablement instruit les besoins",https://www.hellowork.com/fr-fr/emplois/45349579.html
241699,CDI - Business & Data Supply Chain Analyst H/F,Sephora,CDI,16/01/2024,,Saran - 45,"Au sein de la direction Supply Chain Europe-Middle East, rattaché au département Performance, le pôle « Cockpit » Supply Chain a pour missions : le pilotage efficace de la performance Supply Chain des pays de la zone et la maîtrise des process afin d'accompagner les filiales dans l'atteinte des objectifs fixés et soutenir le business.Vous excellerez et vous épanouirez dans ce poste si vous êtes prêt à...1/ Performance Supply Chain & Business Intelligence-  Produire avec fiabilité nos reporting Supply Chain EME dans notre outil de BI-  Analyser les KPIs Supply Chain EME extraits de nos reportings-  Être force de proposition quant à l'amélioration de notre outil de BI,-  Mettre en place des plans d'action efficaces et concrets en collaboration avec les pays du scope, en assurer le suivi et la bonne application2/ Projets-  Participer et animer des projets/tasks forces transverses impliquant le cockpit en collaboration avec les pays-  Être garant du déploiement des nouveaux processus ou outils Supply Chain.Ces projets devront être conduits de leur définition à leur bonne exécution, en passant par les phases de formation et de support aux utilisateurs.3/ Business Process Owner Supply Chain EMELe business analyst sera OWNER des core process Supply Chain dans le but d'être le centre d'expertise de la communauté Supply Chain. Cela signifie :-  Maîtriser la big picture des core process Supply Chain-  Approfondir les process Supply Chain afin de sécuriser la performance-  Définir les améliorations et les automatisations à apporter aux processus avec les équipes métiers",https://www.hellowork.com/fr-fr/emplois/45193343.html
6319,Developpeur Commercial Grands Comptes Data Marketing H/F,Florian Mantione Institut RH,CDI,26/01/2024,,Montpellier - 34,"Agence digitale spécialisée dans les données pour les services marketing chez les e-commerçants, les marques et les fabricants de produits, recrute à Montpellier (34) un poste de :DEVELOPPEUR COMMERCIAL GRANDS COMPTES DATA MARKETING (F/H)DEVELOPPEUR COMMERCIAL GRANDS COMPTES DATA MARKETING (F/H)Il s'agit de développer les ventes (chasse et renouvellement grands comptes) auprès des services marketing des e-commerçants et des grandes marques.Les missions, principalement sédentaires, non limitatives sont les suivantes :-  Prospecter activement de nouveaux clients via Linkedin, emailing, phoning...-  Favoriser les renouvellements avec les clients grands comptes chaque année-  Définir les besoins des prospects lors du premier contact-  Faire des propositions pertinentes pour les clients et l'entreprise-  Relancer et négocier avec les clients-  Conclure les ventes-  Faciliter la mise en production avec le reste de l'équipe-  S'assurer de la bonne mise en route chez les clients-  Suivre la facturation et les encaissements, si besoin assurer le recouvrement-  Participer à la stratégie marketing générant des Leads entrants :  diffusion de contenus (articles, vidéos, webinars...), création de formulaire/landing page (site en cours de refonte)...-  Effectuer un reporting régulierVéritable chasseur digital de clients grands comptes, ce poste permet de travailler au coeur du data marketing et du e-commerce.",https://www.hellowork.com/fr-fr/emplois/45601226.html
1921589,Data Product Owner H/F,Cabinet de recrutement de travailleurs handicapés,CDI,05/01/2024,,Paris - 75,"Défi RH, cabinet de recrutement dédié à l'emploi des travailleurs handicapés, recherche pour son client spécialisé dans le secteur du luxe, un(e) :Data Product Owner (H/F)Vous travaillerez sur la partie Customer Profile. A ce titre, vos missions principales sont les suivantes :-  Produire des data products,-  Définir les besoins data des clients internes,-  Assurer la gestion du backlog de requirements,-  Réaliser la documentation technique et fonctionnelle des data products,-  Effectuer des reportings au Product Manager,-  Former les collaborateurs,-  Procéder au transfert des données customer profile vers une nouvelle plateforme data sur GCP.",https://www.hellowork.com/fr-fr/emplois/44707388.html
